tier,action,category,path,size_bytes,size_MB,why
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2019 - FY20 Lab Log-Solids and DTs-Fall 2019.pdf,129951,0.13,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019 Fall - Biosolids Lab Log - Total Solids and Dry Tons - FY20 (series-verified).pdf,129951,0.13,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,11 - Form Submissions (online portal)/2021/Cadillac 2021 Land Ap Certification.pdf,137173,0.137,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2020 - Cadillac 2021 Land Ap Certification.pdf,137173,0.137,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2020 - Lab Data Fall 2020.pdf,143619,0.144,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020 Fall - Biosolids Lab Data Sheet - FY21 (series-verified).pdf,143619,0.144,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2021 - 210902.biosolids.HML.pdf,433329,0.433,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2021-10-01 - HML Multiple Analysis Report 417132 - Biosolids Pathogen Testing Digester 4 (sampled 2021-09-02) - Fecal Coliform, Salmonella, Enteric Virus, Helminth.pdf",433329,0.433,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,11 - Form Submissions (online portal)/2022/Cadillac 2022 Land Ap Certification.pdf,98335,0.098,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2021 - Cadillac 2022 Land Ap Certification.pdf,98335,0.098,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2021 - Fall 21 Lab Data.pdf,156735,0.157,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2021 Fall - Biosolids Lab Data Sheet - FY22 (series-verified).pdf,156735,0.157,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2021 - HML Fall Biosolids.pdf,176423,0.176,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2021-10-01 - HML Multiple Analysis Report 417132 - Fall Pathogen Testing Digester 4 - Fecal Coliform 76 MPN-g (collected 2021-09-02).pdf,176423,0.176,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-01-2022 - Biosoilids Lab&Hauling Data Fall 22.pdf,169291,0.169,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2022-12 - Biosolids Lab and Hauling Data Sheet - December 2022 - 489580 Gallons 96.6 Dry Tons to Fields JR01-WR01-MN01.pdf,169291,0.169,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-02-2017 - Class B Pathogen Reduction and Site Res.pdf,770719,0.771,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/FY2019 - Form LA-PR - Class B Pathogen Reduction and Site Restrictions Certification - Applier - Cadillac WWTF (series-verified).pdf,770719,0.771,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,11 - Form Submissions (online portal)/2021/Fall 20 biosolids.HML.pdf,413201,0.413,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-08-2020 - Fall 20 biosolids.HML.pdf,413201,0.413,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,11 - Form Submissions (online portal)/2022/220922.biosolids.wHg.PACE.pdf,1976282,1.976,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-17-2022 - 220922.biosolids.wHg.PACE.pdf,1976282,1.976,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,11 - Form Submissions (online portal)/2024/241003.biosolids.chem.PACE.pdf,2578282,2.578,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-18-2024 - 241003.biosolids.chem.PACE.pdf,2578282,2.578,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,11 - Form Submissions (online portal)/2023/230928.biosolids.chem.PACE.RevRL.pdf,2104540,2.105,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-20-2023 - 230928.biosolids.chem.PACE.RevRL.pdf,2104540,2.105,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-28-2011 - Cadillac_WWTP_Septage_Information_Compatibility.pdf,720839,0.721,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-28-2014 - Cadillac WWTP Septage Information.pdf,948370,0.948,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017 - NPDES Application EQP4659-C Section II-D p14 - Nondomestic Wastewater incl Landfill Leachate 33600 GPD - No Septage - IPP Element Approval Dates.pdf,948370,0.948,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-29-2018 - FY19 Pathogen results-Fall.pdf,190207,0.19,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2018-10-29 - HML Multiple Analysis Report 363663 - Fall Pathogen Testing Digester 4 (collected 2018-09-24, to Amy Vail).pdf",190207,0.19,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/10-31-2024 - 241003.biosolids.pathogens.HML.pdf,781372,0.781,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2024-11-01 - HML Multiple Analysis Report 473101 - Biosolids Pathogen Testing Digester 3 (collected 2024-10-03).pdf,781372,0.781,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-02-2023 - 230928.biosolids.pathogens.HML.pdf,758810,0.759,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2023-11-03 - HML Multiple Analysis Report 455210 - Biosolids Pathogen Testing Digester (collected 2023-09-28).pdf,758810,0.759,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-13-2019 - FY20 Pathogen results-Fall.pdf,178168,0.178,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/FY2020 Fall - HML Pathogen Results - Digester Testing (series-verified).pdf,178168,0.178,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-13-2019 - FY20 Pathogen Results-Sept 2019.pdf,805125,0.805,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019 Fall - HML Pathogen Results September 2019 - Digester Testing (series-verified).pdf,805125,0.805,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-15-2019 - 20N09W06-DI01.pdf,1938080,1.938,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/DEQ Site ID Form EQP5852 - Biosolids Site 20N09W06-DI01 - Owner Doug Ingleright, Lessee John Rydquist - Osceola Sherman Twp - 55 Acres.pdf",1938080,1.938,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-15-2019 - 21N08W30-AB01.pdf,1742735,1.743,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/DEQ Site ID Form EQP5852 - Biosolids Site 21N08W30-AB01 - Owner Alan Benson, Lessee Mike Bosscher - Missaukee Richland Twp - 18.2 Acres.pdf",1742735,1.743,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-15-2019 - 21N08W30-AB02.pdf,1733723,1.734,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/DEQ Site ID Form EQP5852 - Biosolids Site 21N08W30-AB02 - Owner Alan Benson - Missaukee Richland Twp (series-verified).pdf,1733723,1.734,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-15-2019 - 21N08W30-AB03.pdf,1722815,1.723,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/DEQ Site ID Form EQP5852 - Biosolids Site 21N08W30-AB03 - Owner Alan Benson, Lessee Mike Bosscher - Missaukee Richland Twp - 35.6 Acres.pdf",1722815,1.723,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-15-2019 - 21N08W30-AB04.pdf,1710759,1.711,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/DEQ Site ID Form EQP5852 - Biosolids Site 21N08W30-AB04 - Owner Alan Benson - Missaukee Richland Twp (series-verified).pdf,1710759,1.711,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-15-2019 - 21N09W25-AB01.pdf,1830328,1.83,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/DEQ Site ID Form EQP5852 - Biosolids Site 21N09W25-AB01 - Owner Alan Benson - (series-verified).pdf,1830328,1.83,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-19-2019 - FY20 Land Appl Site Listing-Dry Tonnage Info.pdf,181811,0.182,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/FY2020 - Biosolids Raw Data Entry Worksheet - 8 Sites Nov 2019 to May 2020 - Site Names, Gallons, Acres, App Rates - Cadillac WWTF.pdf",181811,0.182,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,11 - Form Submissions (online portal)/2022/Cadillac preops_11-21-21.pdf,5252773,5.253,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-24-2021 - Cadillac preops_11-21-21.pdf,5252773,5.253,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/11-29-2021 - Cadillac Haul Summary.pdf,36580,0.037,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/Cadillac WWTP Biosolids Haul Summary.pdf,36580,0.037,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2000-07-26 - City of Cadillac Cover Letter (Dietlin) to DEQ (Person) - FY2000 Biosolids RMP Report Submission (DEQ recd 2000-07-26).pdf,7100211,7.1,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2000-07-26 - City of Cadillac Cover Letter (Dietlin) to DEQ (Person) - FY2000 Biosolids RMP Report Submission - with Appendices and Instructions.pdf,3231551,3.232,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2002-05-06 - DEQ Letter to Dietlin - RMP Submittal Approval with Comments - Sampling Plan, LASL Site Authorization - NPDES MI0020257.pdf",961970,0.962,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2003 - City of Cadillac WWTP 2003 EPA Biosolids Report - Cover Letter (Dietlin) - 2.085 MGD Avg Flow, Twice-Yearly Injection on Farm Lands.pdf",3423053,3.423,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2014 - Site Photograph - Biosolids Surface Application Field with DEQ Truck (photo 2 of 2).pdf,122806,0.123,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2014 - Site Photograph - Biosolids Surface Application Field (photo 1 of 2).pdf,157820,0.158,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2014-07-10 - DEQ Letter to Rahbarnoohi - RMP Modification Approval - Class A EQ Surface Application with Conditions - MI0020257.pdf,1016936,1.017,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020-02-11__-1059360609849530823__RMP Modification Request-July 2014.doc.pdf,87059,0.087,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2014-07-02 - City of Cadillac Letter to DEQ (Schipper) - RMP Amendment Request - Surface Apply EQ Biosolids - Metals Analysis Table (recd 2014-07-07).pdf,4892693,4.893,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2014-07-02 - City of Cadillac Letter to DEQ (Schipper) - RMP Amendment Request - Surface Apply EQ Biosolids - Metals Table (original scan, DEQ recd 2014-07-07, RMP MOD tab).pdf",11901393,11.901,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2016/31GR01 - Analytical.pdf,177078,0.177,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2016/Kar Lab Biosolids 3-14-2016.pdf,205482,0.205,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2016/Kar Lab Biosolids 9-12-2016.pdf,174285,0.174,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017/2017 As Applied - 17EK01.pdf,197404,0.197,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017/2017 As Applied - 17RW01.pdf,198111,0.198,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017/2017 As Applied - 30GR01.pdf,197486,0.197,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017/2017 As Applied - 31DG01.pdf,195786,0.196,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2017/31DG01, 17EK01, 17RW01 - Analytical.pdf",214262,0.214,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017/Applier Cert. of Pathogens and Vector Attraction Reduction.pdf,60024,0.06,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017/FY18 Applier-Class B Site Restrictions Cert-Fall 2017.pdf,58389,0.058,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017/FY18 Applier-Mgt Practices Cert-Fall 2017.pdf,63328,0.063,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2017-04-26 - HML Multiple Analysis Report 335313 - Spring Pathogen Testing Digester 4 - Fecal Coliform 1194 MPN-g (collected 2017-03-28, to Amy Vail).pdf",407689,0.408,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2017 Fall - Biosolids Lab Data Sheet - Oct 31 to Nov 9 2017 - 936735 Gallons 111.75 Dry Tons Total (FY18).pdf,128419,0.128,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2017-11 - WWTP Handwritten Sludge Data Log - November 2017 - Raw Sludge 96-98F, Transfers, Supernatant (FY18 Temp Logs).pdf",988375,0.988,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018-04 - Soil Test - Biosolids Site RJ02 (Raymond Jackson).pdf,121896,0.122,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/Cadillac WWTP Fecal Method email 041718.pdf,66085,0.066,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018-09-24 - City of Cadillac Letter to DEQ (Sneller) - Fall Biosolids Application Incorporation Due to Hauler Equipment Malfunction (Langworthy).pdf,163660,0.164,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,10 - Process & Site Documents/2018-05-15 - Ayres Lewis Norris & May Site Plan - Cadillac WWTP - Annotated Todays Date For Plant 5-15-18 - Treatment Units Legend.pdf,1140282,1.14,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM Tr-Biosolids Incorp Letters.pdf,110046,0.11,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM Tr-FY18 Applier Certification-revised 2-signed.pdf,132250,0.132,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-Biosolids Incorp Letters.pdf,707691,0.708,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-FY18 Applier Certification-revised 2-signed.pdf,1225877,1.226,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-FY18 Biosolids DT numbers - plus info.pdf,82432,0.082,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-FY18 LA docs and DTs submitted for Biosolids AR - Questions.pdf,174196,0.174,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-FY18 LA docs and DTs submitted for Biosolids AR - revised certification.pdf,1316743,1.317,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-FY18 LA docs and DTs submitted for Biosolids AR-revsd cert-needs applier signature....pdf,153743,0.154,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-Pathogen results.pdf,304739,0.305,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/EM-Reviewing biosolids annual report and documents.pdf,64007,0.064,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/Example-CPLR Notification Letter-06S06W04-SF01.pdf,92473,0.092,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/FY2018 - Form LA-MP - Land Application Management Practices Certification - Sites 1-4 - Cadillac WWTF.pdf,567827,0.568,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018 Spring - Form LA-PR - Class B Pathogen Reduction Certification - Fecal Coliform Under 1 MPN - Applier - Cadillac WWTF.pdf,800083,0.8,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018 Spring - Form LA-VAR - Vector Attraction Reduction Certification - Applier - Cadillac WWTF.pdf,486945,0.487,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018 - Agronomic Rate Calculation Worksheet LA-ANR - Site 1 20N07W07-RJ02 - TKN 116000 mg-kg - As Applied - Cadillac WWTF.pdf,1037004,1.037,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018 - Agronomic Rate Calculation Worksheet LA-ANR - Site 21N09W19-TC01 - As Applied - Cadillac WWTF (series-verified).pdf,1044356,1.044,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018 - Agronomic Rate Calculation Worksheet LA-ANR - Site 21N09W20-TC01 - As Applied - Cadillac WWTF (series-verified).pdf,1053152,1.053,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018 - Agronomic Rate Calculation Worksheet LA-ANR - Site 21N09W30-GR01 - As Applied - Cadillac WWTF (series-verified).pdf,1019048,1.019,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/FY18 As Applied 23N10W29-NS01.pdf,196259,0.196,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018-10-29__-4976390370056266928__FY18 Biosolids Metals and Nutrient Results.pdf v1.pdf,186142,0.186,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018-05 - Biosolids Lab Data Sheet - Spring 2018 Haul 5-8 to 5-14 - 1025899 Gallons Total.pdf,145831,0.146,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,06 - Lab Results & Sampling (general)/2018-10-29__1281372020643953927__FY18 Fecal-Enteric-Etc Results.pdf v1.pdf,417106,0.417,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018-10-17 - Bulk Biosolids Generator Certification Statement - Pathogen Reduction Proof - Anaerobic Digestion (signed Utilities Director).pdf,230155,0.23,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/FY2018 - Form LA-SD - Land Application Site Descriptions - RJ02 Raymond Jackson, TC01 Tom Carroll x2, GR01 Gordon Roush - Cadillac WWTF.pdf",1280864,1.281,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2018-05 - WWTP Handwritten Sludge Data Log - May 2018 - Raw Sludge 95-97F, Digester Transfers, Supernatant (FY18 Temp Logs).pdf",986271,0.986,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/MII Letter to Cadillac WWTP - Biosolids Incorporation.pdf,483153,0.483,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/Pace Biosolids 3-28-2018 Sampling results.pdf,986609,0.987,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018 Spring - HML Pathogen Results - Digester Testing (series-verified).pdf,179840,0.18,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/TVS 38 percent Reduction Formula-Example.pdf,29757,0.03,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/TVS Sludge-Temp data for 2018 and 2019 - CS.pdf,91028,0.091,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2018/TVS Sludge-Temp data for 2018 and 2019.pdf,59102,0.059,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2025-10-21 export - DEQ Site ID Form - Biosolids Site 21N09W25-AB01 - Owner Alan Benson (copy 1).pdf,1966451,1.966,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/Biosolids Land-App Ammounts 1.pdf,83790,0.084,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/Biosolids Land-App Ammounts 2.pdf,85425,0.085,Second byte-identical copy within the numbered archive; one copy retained
